Rank Name Score Finish Time Q1 (4) Q2 (6) Q3 (7) Q4 (10)
305|Cathylan|6|1:13:49|-1|-1|0:53:49|4|-1|-1|-1|-1|
306|feng4|6|1:14:03|-1|-1|1:04:03|2|-1|-1|-1|-1|
307|sevenlol|6|1:14:32|-1|-1|1:04:32|2|-1|-1|-1|-1|
308|shuhov|6|1:14:42|-1|-1|1:09:42|1|-1|-1|-1|-1|
309|quanxie|6|1:14:53|-1|-1|1:14:53|0|-1|-1|-1|-1|
310|YZK_yzk|6|1:15:03|-1|-1|1:10:03|1|-1|-1|-1|-1|
311|kal999|6|1:15:07|-1|-1|1:10:07|1|-1|-1|-1|-1|
312|lester2|6|1:15:47|-1|-1|1:10:47|1|-1|-1|-1|-1|
313|suryadeep|6|1:16:28|-1|-1|1:16:28|0|-1|-1|-1|-1|
314|spencerzy|6|1:16:38|-1|-1|1:16:38|0|-1|-1|-1|-1|
315|TripleZZZ|6|1:17:45|-1|-1|1:02:45|3|-1|-1|-1|-1|
316|supermannba|6|1:17:47|-1|-1|1:12:47|1|-1|-1|-1|-1|
317|sanujbhatia13|6|1:17:57|-1|-1|1:07:57|2|-1|-1|-1|-1|
318|hliu94|6|1:18:13|-1|-1|1:08:13|2|-1|-1|-1|-1|
319|GarreraGT|6|1:18:25|-1|-1|1:08:25|2|-1|-1|-1|-1|
320|myleetc|6|1:18:40|-1|-1|1:08:40|2|-1|-1|-1|-1|
321|lyk-ohlyk|6|1:18:50|-1|-1|1:03:50|3|-1|-1|-1|-1|
322|nithinvnath|6|1:19:44|-1|-1|1:14:44|1|-1|-1|-1|-1|
323|sssworld|6|1:20:16|-1|-1|1:10:16|2|-1|-1|-1|-1|
324|cshshshzx|6|1:20:22|-1|-1|1:05:22|3|-1|-1|-1|-1|
325|lucchesi09|6|1:22:46|-1|-1|1:17:46|1|-1|-1|-1|-1|
326|emadtotari|6|1:22:51|-1|-1|1:02:51|4|-1|-1|-1|-1|
327|panzw|6|1:23:53|-1|-1|1:23:53|0|-1|-1|-1|-1|
328|htt1084|6|1:24:03|-1|-1|1:19:03|1|-1|-1|-1|-1|
329|linyacool|6|1:24:26|-1|-1|1:19:26|1|-1|-1|-1|-1|
330|ozcer|6|1:25:09|-1|-1|1:15:09|2|-1|-1|-1|-1|
331|ningngde|6|1:25:36|-1|-1|1:15:36|2|-1|-1|-1|-1|
332|Ellest|6|1:25:58|-1|-1|1:10:58|3|-1|-1|-1|-1|
333|superchaoran|6|1:26:40|-1|-1|1:26:40|0|-1|-1|-1|-1|
334|franco3|6|1:27:14|-1|-1|1:17:14|2|-1|-1|-1|-1|
335|tharun_b|6|1:27:21|-1|-1|1:22:21|1|-1|-1|-1|-1|
336|jrying|6|1:27:30|-1|-1|1:07:30|4|-1|-1|-1|-1|
337|yvirgus|6|1:27:50|-1|-1|1:17:50|2|-1|-1|-1|-1|
338|nico_katsu|6|1:28:43|-1|-1|1:13:43|3|-1|-1|-1|-1|
339|rishavkumar08|6|1:29:10|-1|-1|1:04:10|5|-1|-1|-1|-1|
340|5305519068|6|1:29:17|-1|-1|1:24:17|1|-1|-1|-1|-1|
341|adigo|6|1:29:23|-1|-1|1:19:23|2|-1|-1|-1|-1|
342|wangleshi1991|6|1:29:33|-1|-1|1:29:33|0|-1|-1|-1|-1|
343|leetge|6|1:29:51|-1|-1|1:24:51|1|-1|-1|-1|-1|
344|BaozhiYu|6|1:31:06|-1|-1|1:16:06|3|-1|-1|-1|-1|
345|rzwei|6|1:31:10|-1|-1|1:21:10|2|-1|-1|-1|-1|
346|JasonMorgan|6|1:31:14|-1|-1|1:11:14|4|-1|-1|-1|-1|
347|ergeda|6|1:31:29|-1|-1|1:26:29|1|-1|-1|-1|-1|
348|alexander|6|1:32:21|-1|-1|1:27:21|1|-1|-1|-1|-1|
349|sachinmalhotra1993|6|1:33:59|-1|-1|1:13:59|4|-1|-1|-1|-1|
350|Bice|6|1:34:55|-1|-1|1:09:55|5|-1|-1|-1|-1|
351|erjoalgo|6|1:36:29|-1|-1|1:21:29|3|-1|-1|-1|-1|
352|shendiaoleon|6|1:37:11|-1|-1|1:27:11|2|-1|-1|-1|-1|
353|rdavid_w|6|1:37:34|-1|-1|1:22:34|3|-1|-1|-1|-1|
354|pffy233|6|1:38:09|-1|-1|1:08:09|6|-1|-1|-1|-1|
355|prozaktm|6|1:38:11|-1|-1|1:18:11|4|-1|-1|-1|-1|
356|xfengdanx|6|1:38:48|-1|-1|1:23:48|3|-1|-1|-1|-1|
357|zitman|6|1:41:31|-1|-1|1:16:31|5|-1|-1|-1|-1|
358|lluviay|6|1:47:02|-1|-1|1:17:02|6|-1|-1|-1|-1|
359|codegirl|6|1:49:50|-1|-1|1:19:50|6|-1|-1|-1|-1|
360|collin1996310|6|1:50:37|-1|-1|1:20:37|6|-1|-1|-1|-1|
361|vivekn|6|1:50:43|-1|-1|1:25:43|5|-1|-1|-1|-1|
362|Ghost_141|6|1:58:08|-1|-1|1:23:08|7|-1|-1|-1|-1|
363|Firmamenter|6|2:04:10|-1|-1|1:29:10|7|-1|-1|-1|-1|
364|Hyukli|4|0:16:28|0:16:28|0|-1|-1|-1|-1|-1|-1|
365|xybanpeng123|4|0:16:51|0:16:51|0|-1|-1|-1|-1|-1|-1|
366|fanhai|4|0:17:51|0:12:51|1|-1|-1|-1|-1|-1|-1|
367|Han_03g|4|0:18:36|0:13:36|1|-1|-1|-1|-1|-1|-1|
368|stjiao13|4|0:19:56|0:19:56|0|-1|-1|-1|-1|-1|-1|
369|linyu203|4|0:19:59|0:19:59|0|-1|-1|-1|-1|-1|-1|
370|jslhcl|4|0:20:27|0:20:27|0|-1|-1|-1|-1|-1|-1|
371|Brucewanghahei|4|0:20:51|0:20:51|0|-1|-1|-1|-1|-1|-1|
372|KidPooh|4|0:20:55|0:20:55|0|-1|-1|-1|-1|-1|-1|
373|jq_huang|4|0:22:25|0:17:25|1|-1|-1|-1|-1|-1|-1|
374|zzt93|4|0:22:58|0:22:58|0|-1|-1|-1|-1|-1|-1|
375|wanyin|4|0:23:38|0:18:38|1|-1|-1|-1|-1|-1|-1|
376|noodler|4|0:26:42|0:21:42|1|-1|-1|-1|-1|-1|-1|
377|cptcomo|4|0:28:16|0:18:16|2|-1|-1|-1|-1|-1|-1|
378|Friday21|4|0:28:22|0:18:22|2|-1|-1|-1|-1|-1|-1|
379|sallyyao2001|4|0:30:56|0:25:56|1|-1|-1|-1|-1|-1|-1|
380|dreaven|4|0:32:01|0:27:01|1|-1|-1|-1|-1|-1|-1|
381|visvlee|4|0:32:16|0:17:16|3|-1|-1|-1|-1|-1|-1|
382|favowang|4|0:33:59|0:23:59|2|-1|-1|-1|-1|-1|-1|
383|lixuchen01|4|0:34:32|0:24:32|2|-1|-1|-1|-1|-1|-1|
384|ashokchhilar|4|0:35:26|0:30:26|1|-1|-1|-1|-1|-1|-1|
385|google_|4|0:35:59|0:30:59|1|-1|-1|-1|-1|-1|-1|
386|jiangsuliji|4|0:38:04|0:28:04|2|-1|-1|-1|-1|-1|-1|
387|clshlmch|4|0:38:36|0:28:36|2|-1|-1|-1|-1|-1|-1|
388|ryx|4|0:40:13|0:40:13|0|-1|-1|-1|-1|-1|-1|
389|pkucoin|4|0:40:44|0:35:44|1|-1|-1|-1|-1|-1|-1|
390|GaryXu17|4|0:41:41|0:36:41|1|-1|-1|-1|-1|-1|-1|
391|cappuccinuo|4|0:41:43|0:31:43|2|-1|-1|-1|-1|-1|-1|
392|reasonandlie|4|0:42:18|0:42:18|0|-1|-1|-1|-1|-1|-1|
393|Wonter|4|0:42:40|0:32:40|2|-1|-1|-1|-1|-1|-1|
394|hl475|4|0:44:29|0:34:29|2|-1|-1|-1|-1|-1|-1|
395|tataya|4|0:45:19|0:30:19|3|-1|-1|-1|-1|-1|-1|
396|Lin999|4|0:46:21|0:41:21|1|-1|-1|-1|-1|-1|-1|
397|nitishchandra2391|4|0:47:10|0:42:10|1|-1|-1|-1|-1|-1|-1|
398|ayoungdahl|4|0:47:46|0:27:46|4|-1|-1|-1|-1|-1|-1|
399|edchen|4|0:48:01|0:38:01|2|-1|-1|-1|-1|-1|-1|
400|nordr|4|0:49:18|0:49:18|0|-1|-1|-1|-1|-1|-1|
401|Tsien|4|0:49:21|0:34:21|3|-1|-1|-1|-1|-1|-1|
402|sudharshan3010|4|0:50:02|0:50:02|0|-1|-1|-1|-1|-1|-1|
403|livelearn|4|0:50:27|0:40:27|2|-1|-1|-1|-1|-1|-1|
404|shiyucheng05|4|0:50:34|0:30:34|4|-1|-1|-1|-1|-1|-1|
405|RAWistoir|4|0:50:44|0:45:44|1|-1|-1|-1|-1|-1|-1|
406|timd000|4|0:51:25|0:36:25|3|-1|-1|-1|-1|-1|-1|
407|ZTG|4|0:51:39|0:51:39|0|-1|-1|-1|-1|-1|-1|
408|MegaShow|4|0:53:12|0:38:12|3|-1|-1|-1|-1|-1|-1|
409|0xFFFFFFFF|4|0:54:06|0:49:06|1|-1|-1|-1|-1|-1|-1|
410|leonw007|4|0:54:54|0:49:54|1|-1|-1|-1|-1|-1|-1|
411|NewbieIntern|4|0:55:05|0:50:05|1|-1|-1|-1|-1|-1|-1|
412|feiniao2020|4|0:55:14|0:50:14|1|-1|-1|-1|-1|-1|-1|
413|jianpingbadao|4|0:55:40|0:50:40|1|-1|-1|-1|-1|-1|-1|
414|mirroriitj|4|0:56:08|0:41:08|3|-1|-1|-1|-1|-1|-1|
415|juggernaut17|4|0:56:34|0:56:34|0|-1|-1|-1|-1|-1|-1|
416|chenxuehua|4|0:56:48|0:56:48|0|-1|-1|-1|-1|-1|-1|
417|allen505378|4|0:56:58|0:36:58|4|-1|-1|-1|-1|-1|-1|
418|yuweifan|4|0:58:43|0:38:43|4|-1|-1|-1|-1|-1|-1|
419|ya-wen|4|0:58:58|0:58:58|0|-1|-1|-1|-1|-1|-1|
420|rahulaakunuru|4|0:59:06|0:49:06|2|-1|-1|-1|-1|-1|-1|
421|shaojiang|4|0:59:36|0:59:36|0|-1|-1|-1|-1|-1|-1|
422|jpmorganchase|4|0:59:47|0:39:47|4|-1|-1|-1|-1|-1|-1|
423|atherton|4|1:00:55|0:45:55|3|-1|-1|-1|-1|-1|-1|
424|TerrenceChou|4|1:00:55|1:00:55|0|-1|-1|-1|-1|-1|-1|
425|realWeilai|4|1:01:07|0:41:07|4|-1|-1|-1|-1|-1|-1|
426|polesun|4|1:01:29|0:46:29|3|-1|-1|-1|-1|-1|-1|
427|cmu_angels|4|1:01:31|0:56:31|1|-1|-1|-1|-1|-1|-1|
428|yixian4|4|1:01:52|1:01:52|0|-1|-1|-1|-1|-1|-1|
429|Jayfancy|4|1:01:53|0:36:53|5|-1|-1|-1|-1|-1|-1|
430|dattaabhishek|4|1:01:56|0:51:56|2|-1|-1|-1|-1|-1|-1|
431|ac517|4|1:02:08|0:52:08|2|-1|-1|-1|-1|-1|-1|
432|qwepoiwo|4|1:03:34|1:03:34|0|-1|-1|-1|-1|-1|-1|
433|xiaoheh|4|1:03:57|1:03:57|0|-1|-1|-1|-1|-1|-1|
434|wedamija|4|1:04:30|0:54:30|2|-1|-1|-1|-1|-1|-1|
435|xuxiaotian|4|1:05:29|1:05:29|0|-1|-1|-1|-1|-1|-1|
436|MengtingWeng|4|1:05:31|0:55:31|2|-1|-1|-1|-1|-1|-1|
437|krisschumi|4|1:06:23|0:46:23|4|-1|-1|-1|-1|-1|-1|
438|farr3l|4|1:07:52|0:57:52|2|-1|-1|-1|-1|-1|-1|
439|mzliew|4|1:08:34|0:48:34|4|-1|-1|-1|-1|-1|-1|
440|MikeLeetCode|4|1:09:02|0:54:02|3|-1|-1|-1|-1|-1|-1|
441|jcui|4|1:09:37|1:04:37|1|-1|-1|-1|-1|-1|-1|
442|monotone|4|1:10:20|0:35:20|7|-1|-1|-1|-1|-1|-1|
443|Pike96|4|1:10:23|1:05:23|1|-1|-1|-1|-1|-1|-1|
444|timohamail|4|1:11:15|1:01:15|2|-1|-1|-1|-1|-1|-1|
445|fishsoup|4|1:11:20|1:11:20|0|-1|-1|-1|-1|-1|-1|
446|fun4LeetCode|4|1:12:21|0:57:21|3|-1|-1|-1|-1|-1|-1|
447|nitt088|4|1:13:10|1:13:10|0|-1|-1|-1|-1|-1|-1|
448|chnsht|4|1:13:24|0:58:24|3|-1|-1|-1|-1|-1|-1|
449|wangzhw|4|1:14:27|0:54:27|4|-1|-1|-1|-1|-1|-1|
450|chamow|4|1:15:24|1:05:24|2|-1|-1|-1|-1|-1|-1|
451|wangming2046|4|1:15:47|1:15:47|0|-1|-1|-1|-1|-1|-1|
452|krammer0|4|1:16:21|0:56:21|4|-1|-1|-1|-1|-1|-1|
453|gregming|4|1:16:45|1:11:45|1|-1|-1|-1|-1|-1|-1|
454|raheen|4|1:17:46|0:57:46|4|-1|-1|-1|-1|-1|-1|
455|windg|4|1:18:03|1:08:03|2|-1|-1|-1|-1|-1|-1|
456|Ice_Flame|4|1:18:25|1:03:25|3|-1|-1|-1|-1|-1|-1|
457|kriti3|4|1:18:34|1:08:34|2|-1|-1|-1|-1|-1|-1|
458|ShuIvan|4|1:18:42|1:08:42|2|-1|-1|-1|-1|-1|-1|
459|sujata16|4|1:19:01|0:59:01|4|-1|-1|-1|-1|-1|-1|
460|zxyacmer|4|1:19:53|1:09:53|2|-1|-1|-1|-1|-1|-1|
461|hpf|4|1:19:55|0:49:55|6|-1|-1|-1|-1|-1|-1|
462|harttle|4|1:20:46|1:15:46|1|-1|-1|-1|-1|-1|-1|
463|MarcusMogg|4|1:21:01|1:06:01|3|-1|-1|-1|-1|-1|-1|
464|arginbek|4|1:22:34|1:12:34|2|-1|-1|-1|-1|-1|-1|
465|jesuisferrie|4|1:22:36|1:17:36|1|-1|-1|-1|-1|-1|-1|
466|yingdi|4|1:24:10|1:14:10|2|-1|-1|-1|-1|-1|-1|
467|trust-the-Process|4|1:26:38|1:11:38|3|-1|-1|-1|-1|-1|-1|
468|dengx162|4|1:26:39|1:21:39|1|-1|-1|-1|-1|-1|-1|
469|kimjaspermui|4|1:27:03|1:22:03|1|-1|-1|-1|-1|-1|-1|
470|mouli123|4|1:27:14|1:12:14|3|-1|-1|-1|-1|-1|-1|
471|BoJack_W|4|1:27:24|1:12:24|3|-1|-1|-1|-1|-1|-1|
472|sgoel301|4|1:28:06|0:48:06|8|-1|-1|-1|-1|-1|-1|
473|chintamaneni|4|1:28:14|1:23:14|1|-1|-1|-1|-1|-1|-1|
474|xuhang@live.com|4|1:29:42|1:14:42|3|-1|-1|-1|-1|-1|-1|
475|zihao4|4|1:30:07|0:50:07|8|-1|-1|-1|-1|-1|-1|
476|sarafsaie|4|1:30:15|1:20:15|2|-1|-1|-1|-1|-1|-1|
477|jhuang101|4|1:31:15|1:06:15|5|-1|-1|-1|-1|-1|-1|
478|Crazy_Tortoise|4|1:31:26|1:16:26|3|-1|-1|-1|-1|-1|-1|
479|babyLiyuan|4|1:31:54|1:26:54|1|-1|-1|-1|-1|-1|-1|
480|gresstant|4|1:32:15|1:02:15|6|-1|-1|-1|-1|-1|-1|
481|zero0evolution|4|1:32:24|1:17:24|3|-1|-1|-1|-1|-1|-1|
482|ksanju|4|1:33:21|1:18:21|3|-1|-1|-1|-1|-1|-1|
483|baqueiro_victorin|4|1:33:24|1:23:24|2|-1|-1|-1|-1|-1|-1|
484|big-time|4|1:34:05|1:19:05|3|-1|-1|-1|-1|-1|-1|
485|zzanghjh|4|1:34:55|1:24:55|2|-1|-1|-1|-1|-1|-1|
486|jiadaizhao|4|1:35:04|1:20:04|3|-1|-1|-1|-1|-1|-1|
487|demodemo|4|1:35:32|1:25:32|2|-1|-1|-1|-1|-1|-1|
488|Ventrue|4|1:37:12|1:27:12|2|-1|-1|-1|-1|-1|-1|
489|boxiao|4|1:38:01|1:23:01|3|-1|-1|-1|-1|-1|-1|
490|bolobobo|4|1:38:04|1:13:04|5|-1|-1|-1|-1|-1|-1|
491|tungyty|4|1:38:11|1:28:11|2|-1|-1|-1|-1|-1|-1|
492|ooobread|4|1:39:11|1:24:11|3|-1|-1|-1|-1|-1|-1|
493|zakariyah2017|4|1:40:08|1:15:08|5|-1|-1|-1|-1|-1|-1|
494|schwarzkatze|4|1:40:28|1:20:28|4|-1|-1|-1|-1|-1|-1|
495|mlieou|4|1:41:24|1:16:24|5|-1|-1|-1|-1|-1|-1|
496|goodFortune|4|1:41:57|1:16:57|5|-1|-1|-1|-1|-1|-1|
497|king9528|4|1:45:33|1:10:33|7|-1|-1|-1|-1|-1|-1|
498|mkuai|4|1:46:57|1:26:57|4|-1|-1|-1|-1|-1|-1|
499|curfew|4|1:48:34|1:23:34|5|-1|-1|-1|-1|-1|-1|
500|licaiuu|4|1:52:49|1:17:49|7|-1|-1|-1|-1|-1|-1|
501|amraw|4|1:54:27|1:24:27|6|-1|-1|-1|-1|-1|-1|
502|hayden2|4|1:58:43|1:13:43|9|-1|-1|-1|-1|-1|-1|
503|ngoc_lam|4|2:10:34|1:25:34|9|-1|-1|-1|-1|-1|-1|
504|fiony|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
505|kkiran1203|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
506|zgcmx2011|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
507|luanjunyi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
508|jordandong|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
509|alfred42|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
510|xm1223|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
511|hellowworld|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
512|neverlandzzy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
513|simonzhu91|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
514|up18|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
515|jplus|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
516|DonaldTrump|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
517|moksh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
518|gentryb|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
519|dearquan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
520|mdf|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
521|RaniaIbrahim|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
522|LuDi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
523|irontiger|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
524|yuz1988|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
525|renpingao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
526|jina|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
527|tanstar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
528|wangsenyuan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
529|CoreyLin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
530|leo2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
531|MarvinJ|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
532|ranjithkumarshetty|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
533|pkacprzak|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
534|from0tohero|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
535|dongfeiwww|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
536|jasmineren20090630|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
537|yi-shan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
538|evans|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
539|cyi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
540|aiko|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
541|cow12331|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
542|divyam|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
543|aqaman|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
544|lruihan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
545|sunwen2000|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
546|chenmin201|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
547|dixits|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
548|yangweigbh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
549|navid|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
550|hongyu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
551|BettyEasy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
552|iamshuvro|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
553|tao5|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
554|tnstar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
555|rolandluo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
556|harsha2904|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
557|liang-chen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
558|pramodreddy2006|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
559|thisman|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
560|missionpeak|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
561|ivvi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
562|liujialin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
563|QQBear|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
564|ben.meng.7|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
565|wattlebird|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
566|fakernginxfans|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
567|ishubhoshaha|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
568|ouyangdingxin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
569|kuanghaochina|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
570|bnill|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
571|zhangwan9999|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
572|valdemar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
573|arielluckyfan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
574|peace|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
575|gauss1314|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
576|sanjekus|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
577|Desgard_Duan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
578|zz232323|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
579|gabbu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
580|glfox|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
581|ie334|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
582|mirak|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
583|robeqi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
584|stevep|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
585|zhx1019|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
586|simpleFolk|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
587|ruanxuyi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
588|znaiki|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
589|yqf3139|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
590|cuptea|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
591|zqzned|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
592|owenwilder|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
593|mingyi-me|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
594|zelei|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
595|richzhu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
596|busyliver|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
597|ankuragr|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
598|hting|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
599|nnn|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
600|mahmoud4|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
601|littledog|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
602|xicheng87|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
603|Poorvank|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
604|zznhacker|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
605|leo11032|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
606|jenskirgel|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
607|yeguanghao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
608|CodingKing|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
609|Winnie-Tsai2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
610|devadas|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
611|codeboy123|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
612|paradenlihuine|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
613|chejianchao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
614|liang201610|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
615|ThisYin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
616|Hirse|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
617|lol0lol|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
618|maggie288|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
619|gpcoder|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
620|zuoanyg|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
621|slayzzzzz|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
622|xtang98|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
623|lijinglun|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
624|yellowstone|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
625|bhavanis|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
626|masumbuet|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
627|sun3522845|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
628|krain033|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
629|huzy84|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
630|maurizzzio|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
631|dixitk13|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
632|yanyuchunqiu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
633|zhangxi8972|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
634|ainahim|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
