Rank Name Score Finish Time Q1 (3) Q2 (5) Q3 (7) Q4 (9)
1|uwi|24|0:17:41|0:02:41|0|0:06:01|0|0:12:16|0|0:17:41|0|
2|lympanda|24|0:20:17|0:02:23|0|0:06:51|0|0:15:21|0|0:20:17|0|
3|natsugiri|24|0:25:12|0:05:03|0|0:11:52|0|0:18:06|0|0:25:12|0|
4|pentester|24|0:25:13|0:04:26|0|0:09:29|0|0:17:42|0|0:25:13|0|
5|AmekiKyou|24|0:27:33|0:02:57|0|0:07:48|0|0:14:27|0|0:27:33|0|
6|YJWD|24|0:29:37|0:02:55|0|0:10:41|0|0:19:12|0|0:29:37|0|
7|sanilchugh05|24|0:30:32|0:09:37|0|0:15:06|0|0:22:43|0|0:30:32|0|
8|XuhuiWang|24|0:30:37|0:03:44|0|0:10:42|0|0:21:05|0|0:30:37|0|
9|okaduki|24|0:31:01|0:08:32|0|0:12:17|0|0:17:20|0|0:31:01|0|
10|QingqingXii0iii|24|0:31:41|0:04:03|1|0:08:42|0|0:16:54|0|0:26:41|0|
11|mcginn|24|0:31:42|0:06:35|1|0:12:45|0|0:16:27|0|0:26:42|0|
12|raincoat911|24|0:32:11|0:17:09|0|0:06:24|0|0:12:43|0|0:32:11|0|
13|ghostplant|24|0:33:04|0:03:04|0|0:06:35|0|0:14:32|1|0:28:04|0|
14|szfck|24|0:33:07|0:05:39|0|0:10:27|0|0:18:47|0|0:33:07|0|
15|tylerwang|24|0:33:17|0:24:06|0|0:24:19|0|0:24:36|0|0:33:17|0|
16|wjli|24|0:34:00|0:05:02|0|0:09:14|0|0:17:45|1|0:29:00|0|
17|saarixx|24|0:34:19|0:05:24|0|0:09:50|0|0:21:09|0|0:34:19|0|
18|cnmgb_leetcode|24|0:34:40|0:04:03|0|0:07:30|0|0:22:32|0|0:34:40|0|
19|merryl|24|0:35:21|0:04:06|0|0:10:08|0|0:22:49|0|0:35:21|0|
20|fsqhxrcjw|24|0:36:35|0:04:58|0|0:10:34|0|0:23:51|0|0:36:35|0|
21|blademamama|24|0:36:44|0:03:26|0|0:09:31|0|0:22:21|0|0:36:44|0|
22|cd2903|24|0:36:54|0:02:54|0|0:12:42|0|0:19:25|0|0:36:54|0|
23|layor|24|0:37:03|0:12:47|0|0:08:59|0|0:26:23|0|0:37:03|0|
24|mchandy36|24|0:37:08|0:03:58|0|0:15:55|1|0:18:49|1|0:27:08|0|
25|cpcs|24|0:37:33|0:03:24|0|0:07:40|0|0:21:30|1|0:32:33|0|
26|kangbb|24|0:37:46|0:05:13|0|0:11:22|0|0:26:30|0|0:37:46|0|
27|chuongk|24|0:38:41|0:04:17|0|0:10:23|0|0:17:26|0|0:38:41|0|
28|K3vinCHen|24|0:39:59|0:05:06|0|0:14:24|0|0:22:57|0|0:39:59|0|
29|deadRabbit|24|0:40:05|0:02:36|0|0:05:58|0|0:12:26|0|0:40:05|0|
30|nevergiveup|24|0:40:27|0:02:08|0|0:07:40|0|0:12:39|0|0:35:27|1|
31|YangZhenjian|24|0:40:50|0:03:18|0|0:07:40|0|0:18:52|0|0:40:50|0|
32|facelessvoid|24|0:42:13|0:08:44|0|0:04:48|0|0:20:42|0|0:37:13|1|
33|osamamohamed|24|0:43:00|0:05:10|0|0:12:27|0|0:26:02|0|0:43:00|0|
34|Aghost|24|0:44:28|0:06:17|0|0:23:11|0|0:18:26|1|0:34:28|1|
35|NEU20133823|24|0:44:39|0:02:06|0|0:06:04|0|0:24:06|2|0:34:39|0|
36|Aragog|24|0:45:18|0:05:32|0|0:13:37|0|0:26:52|0|0:40:18|1|
37|shdut|24|0:45:25|0:40:25|0|0:35:27|0|0:27:00|1|0:16:28|0|
38|wcwswswws|24|0:45:43|0:02:25|0|0:18:11|1|0:20:53|1|0:30:43|1|
39|Akatsuki_|24|0:46:42|0:18:36|0|0:18:38|0|0:25:30|0|0:41:42|1|
40|szp14|24|0:46:58|0:05:34|0|0:07:36|0|0:15:44|1|0:36:58|1|
41|Poohdxx|24|0:47:24|0:06:49|0|0:16:41|0|0:28:24|0|0:47:24|0|
42|jrengineer|24|0:47:28|0:05:04|0|0:15:40|0|0:31:07|0|0:47:28|0|
43|frostfrog|24|0:47:46|0:04:28|0|0:18:14|0|0:33:41|0|0:47:46|0|
44|mzchen|24|0:48:31|0:17:15|0|0:15:22|0|0:32:52|0|0:48:31|0|
45|5305519068|24|0:48:41|0:06:29|0|0:13:03|0|0:23:44|0|0:48:41|0|
46|krammer0|24|0:48:59|0:04:30|0|0:11:55|0|0:38:59|1|0:26:25|1|
47|notes|24|0:48:59|0:06:00|0|0:19:13|0|0:28:00|0|0:48:59|0|
48|iwfwcf|24|0:49:09|0:05:51|0|0:11:13|0|0:17:24|0|0:39:09|2|
49|Netario36|24|0:49:12|0:20:55|0|0:29:46|0|0:39:37|0|0:49:12|0|
50|mriegger|24|0:49:36|0:05:53|0|0:14:27|0|0:28:00|0|0:49:36|0|
51|pedro|24|0:49:44|0:03:56|0|0:11:23|1|0:16:35|0|0:34:44|2|
52|jz697|24|0:50:28|0:04:16|0|0:12:11|0|0:31:02|0|0:45:28|1|
53|xish|24|0:50:56|0:05:07|0|0:11:57|0|0:32:23|0|0:50:56|0|
54|qwnjc|24|0:51:10|0:03:37|0|0:06:47|0|0:19:37|0|0:46:10|1|
55|hanwang|24|0:51:12|0:03:57|0|0:09:48|0|0:16:06|0|0:41:12|2|
56|aibyn|24|0:51:50|0:03:13|0|0:09:27|0|0:25:42|1|0:46:50|0|
57|monotone|24|0:52:28|0:30:13|0|0:36:00|0|0:45:26|0|0:52:28|0|
58|cheerforwhy|24|0:52:35|0:09:41|0|0:15:55|0|0:31:47|0|0:52:35|0|
59|tianhao2|24|0:52:41|0:03:57|0|0:18:53|0|0:26:53|0|0:47:41|1|
60|Dijkstraido|24|0:54:06|0:03:36|0|0:08:36|0|0:15:10|0|0:54:06|0|
61|littlefriend1995|24|0:54:36|0:05:31|0|0:12:35|0|0:29:26|0|0:49:36|1|
62|tonyli0000|24|0:54:37|0:03:40|0|0:07:10|0|0:44:37|0|0:36:58|2|
63|2499370956|24|0:54:38|0:12:20|0|0:21:17|0|0:37:13|0|0:54:38|0|
64|maxitg.public|24|0:55:00|0:04:38|0|0:15:57|0|0:39:46|0|0:55:00|0|
65|zdai|24|0:55:11|0:04:40|0|0:10:09|0|0:32:36|0|0:55:11|0|
66|txingml|24|0:55:24|0:04:29|0|0:22:51|1|0:30:40|0|0:50:24|0|
67|Hexadecimal|24|0:55:27|0:04:25|0|0:10:08|0|0:24:06|1|0:50:27|0|
68|scau_grated|24|0:55:57|0:04:50|0|0:12:02|0|0:29:18|0|0:55:57|0|
69|tfliao|24|0:56:09|0:03:13|0|0:15:50|1|0:27:18|0|0:51:09|0|
70|kradmoa|24|0:57:04|0:04:09|0|0:57:04|0|0:43:51|0|0:34:54|0|
71|gtpan77|24|0:57:20|0:06:20|0|0:13:47|0|0:28:54|1|0:52:20|0|
72|Fr0benius|24|0:57:21|0:02:06|0|0:05:10|0|0:19:50|0|0:52:21|1|
73|yichihchan|24|0:57:36|0:03:56|0|0:09:09|0|0:24:57|0|0:42:36|3|
74|hsiu|24|0:57:39|0:08:35|0|0:23:27|0|0:28:57|0|0:52:39|1|
75|kan-ki|24|0:57:44|0:06:09|0|0:14:22|0|0:41:05|1|0:52:44|0|
76|johnqian|24|0:57:50|0:05:39|0|0:18:44|1|0:29:38|0|0:52:50|0|
77|cinnamonbear|24|0:57:51|0:07:43|0|0:16:13|0|0:34:19|0|0:57:51|0|
78|linyu203|24|0:58:14|0:07:19|0|0:18:48|0|0:31:10|0|0:58:14|0|
79|miss|24|0:58:26|0:07:49|1|0:30:13|0|0:24:36|2|0:43:26|0|
80|xuchengwen|24|0:58:36|0:06:35|0|0:20:28|0|0:34:14|0|0:58:36|0|
81|youjump|24|0:58:55|0:16:33|0|0:27:51|0|0:34:57|1|0:53:55|0|
82|guzh870423|24|1:00:22|0:15:21|0|0:10:19|0|0:26:49|0|0:55:22|1|
83|freyes|24|1:00:22|0:11:59|0|0:29:02|0|0:45:43|0|1:00:22|0|
84|YiqunPeng|24|1:00:24|0:04:01|0|0:14:21|0|0:38:18|2|0:50:24|0|
85|sssworld|24|1:00:43|0:05:59|0|0:17:23|0|0:29:59|0|0:55:43|1|
86|hamlet_fiis|24|1:01:15|0:05:39|0|0:09:08|0|0:33:12|0|0:56:15|1|
87|KakaHiguain|24|1:01:20|0:02:42|0|0:08:22|0|0:19:08|0|0:56:20|1|
88|Aging|24|1:01:30|0:03:16|0|0:16:17|0|0:43:41|0|1:01:30|0|
89|Hughstudy|24|1:01:31|0:08:01|0|0:21:11|0|0:42:09|1|0:56:31|0|
90|zhoubowei|24|1:01:48|0:03:12|0|0:07:25|0|0:29:03|1|0:56:48|0|
91|Junbo1226|24|1:02:02|0:02:56|0|0:09:17|0|0:26:43|0|0:52:02|2|
92|googlweknoall|24|1:02:17|0:03:49|0|0:07:48|0|0:15:57|0|0:52:17|2|
93|shiautsung|24|1:02:43|0:03:59|0|0:09:03|0|0:19:22|0|1:02:43|0|
94|zhudhjen|24|1:03:08|0:03:38|0|0:23:29|1|0:22:20|0|0:58:08|0|
95|cjoa|24|1:04:00|0:04:24|0|0:10:47|0|0:19:13|0|0:54:00|2|
96|Liwink|24|1:04:03|0:07:43|0|0:24:14|1|0:46:39|0|0:59:03|0|
97|greenmoon55|24|1:04:32|0:03:39|0|0:09:32|0|0:25:34|0|1:04:32|0|
98|areke|24|1:04:55|0:11:57|2|0:19:35|0|0:26:29|0|0:54:55|0|
99|czq92|24|1:05:07|0:06:26|0|0:27:51|0|0:45:51|1|1:00:07|0|
100|ZYCSwing|24|1:05:15|0:05:43|0|0:11:04|0|0:33:14|1|1:00:15|0|
101|awfover|24|1:05:30|0:04:50|0|0:16:30|0|0:55:30|0|0:44:55|2|
102|OTTFF|24|1:05:35|0:09:51|0|0:16:53|0|0:26:20|1|1:00:35|0|
103|JenningsWG|24|1:06:25|0:03:49|0|0:12:23|0|0:25:34|1|0:56:25|1|
104|kevin_yao|24|1:08:17|0:04:52|0|0:17:22|0|0:39:12|0|1:08:17|0|
105|x____x|24|1:08:51|0:03:41|0|0:08:22|0|0:48:51|1|0:45:57|3|
106|visvlee|24|1:08:58|0:06:48|0|0:18:54|0|0:34:05|0|1:08:58|0|
107|Xiiia|24|1:09:12|0:05:20|0|0:17:58|1|0:41:42|0|1:04:12|0|
108|txwang_2019|24|1:09:27|0:04:38|0|0:16:00|0|0:28:38|0|1:04:27|1|
109|cuiaoxiang|24|1:09:43|0:04:24|0|0:07:17|0|0:29:08|1|1:04:43|0|
110|gjxhlan|24|1:09:54|0:20:57|0|0:30:22|0|0:53:55|0|1:09:54|0|
111|eseo88|24|1:10:10|0:04:07|0|0:12:08|0|0:21:46|0|1:10:10|0|
112|bigmiaomiao|24|1:10:23|0:05:55|0|0:23:11|1|0:34:50|0|1:00:23|1|
113|pffy233|24|1:10:35|0:18:34|2|0:36:35|2|0:36:26|0|0:50:35|0|
114|hardport|24|1:10:42|0:07:55|0|0:15:52|0|0:41:14|0|1:05:42|1|
115|fallpinkstar|24|1:11:21|0:04:56|0|0:13:13|0|0:42:23|1|1:06:21|0|
116|xh286286|24|1:11:43|0:04:25|0|0:07:20|0|0:16:01|0|0:56:43|3|
117|murmured|24|1:11:51|0:08:58|0|0:13:19|0|0:27:51|0|1:01:51|2|
118|xicliuxicliu|24|1:12:04|0:05:04|0|0:17:17|0|0:31:26|0|1:02:04|2|
119|bluesky999|24|1:12:10|0:12:41|0|0:20:15|0|0:29:45|0|1:12:10|0|
120|zl1zl|24|1:12:43|0:08:59|0|0:14:16|0|0:06:21|0|1:02:43|2|
121|tongtong1990|24|1:13:30|0:09:56|0|0:22:21|0|0:35:46|0|1:13:30|0|
122|KochiyaOcean|24|1:14:12|0:04:34|0|0:13:24|1|0:38:59|2|0:54:12|1|
123|2Ag|24|1:14:35|0:50:59|0|0:23:36|1|0:52:38|0|1:09:35|0|
124|A_Pinterest_Employee|24|1:14:42|0:03:36|0|0:11:07|1|0:18:55|0|1:09:42|0|
125|rongchaozhou|24|1:15:00|0:12:40|0|0:26:18|0|0:57:53|0|1:15:00|0|
126|lijinglun|24|1:15:10|0:07:08|0|0:12:27|0|0:19:53|0|1:05:10|2|
127|patrickm|24|1:15:19|0:07:04|0|0:13:40|0|0:30:35|0|1:15:19|0|
128|SaveVMK|24|1:15:31|0:03:13|0|0:07:23|0|0:19:40|1|0:50:31|4|
129|jcaoso1a|24|1:15:52|0:07:01|0|0:19:26|0|0:44:38|0|1:15:52|0|
130|checkmate|24|1:16:10|0:05:25|0|0:25:20|0|0:42:55|0|1:11:10|1|
131|gubrian890512|24|1:16:15|0:06:30|0|0:17:00|0|0:44:28|0|1:11:15|1|
132|FrozenDog|24|1:16:21|0:17:39|1|0:16:30|0|0:31:51|0|1:06:21|1|
133|yysys|24|1:16:51|0:03:15|0|0:15:42|0|0:37:51|1|1:06:51|1|
134|shaoxia|24|1:17:28|0:06:07|0|0:58:33|0|0:48:15|0|1:12:28|1|
135|elvinyang|24|1:17:38|0:07:42|0|0:21:15|0|0:45:25|1|1:12:38|0|
136|Beach|24|1:18:07|0:08:44|0|0:31:08|1|1:00:58|0|1:13:07|0|
137|SuperTao|24|1:18:23|0:20:49|1|0:30:36|1|0:37:21|2|0:48:23|2|
138|vonzcy|24|1:19:01|0:03:55|0|0:15:01|1|0:24:51|1|1:04:01|1|
139|hahahiehie|24|1:19:04|0:03:46|0|0:12:18|0|0:27:22|0|1:19:04|0|
140|dnetdvp|24|1:19:16|0:07:16|0|0:16:51|0|0:32:45|0|1:19:16|0|
141|robinz62|24|1:19:16|0:04:34|0|0:12:32|0|0:18:19|0|1:19:16|0|
142|lj520113|24|1:19:43|0:13:24|0|0:23:47|0|0:39:56|0|1:04:43|3|
143|CianLR|24|1:20:02|0:04:36|0|0:14:19|1|0:22:31|1|0:55:02|3|
144|alptekingenc|24|1:20:37|0:12:56|0|0:40:03|1|0:46:16|0|1:10:37|1|
145|user9026b|24|1:21:45|0:03:03|0|0:06:06|0|0:51:45|3|0:37:34|3|
146|wangsenyuan|24|1:21:48|0:06:02|0|0:18:35|1|0:43:09|1|1:11:48|0|
147|CD_Khan|24|1:21:57|0:07:04|0|0:18:39|0|0:37:51|2|1:01:57|2|
148|bfcpzk|24|1:22:14|0:50:00|0|0:13:42|0|0:44:13|1|1:17:14|0|
149|thomasfsm|24|1:22:40|0:10:19|0|0:35:31|0|1:01:17|0|1:22:40|0|
150|sergey_chebotarev|24|1:22:51|0:11:06|0|0:24:24|0|0:50:20|2|1:07:51|1|
151|coder_amateur|24|1:23:12|0:04:46|0|0:09:37|0|0:18:14|1|1:03:12|3|
152|bfcpzk@163.com|24|1:23:17|1:21:38|0|1:22:13|0|1:22:43|0|1:23:17|0|
153|neycwang|24|1:23:46|0:06:52|1|0:12:21|0|0:26:32|0|1:13:46|1|
154|tsinghua476|24|1:23:54|0:11:43|0|0:29:27|0|0:49:03|0|1:13:54|2|
155|Ostkaka|24|1:23:59|0:06:07|0|0:16:55|1|1:03:59|3|0:42:12|0|
156|quadpixels|24|1:24:23|0:22:00|0|0:35:19|0|1:01:42|1|1:19:23|0|
157|nikunjbanka|24|1:24:25|0:05:51|0|0:17:09|2|0:33:28|0|1:09:25|1|
158|cucux|24|1:24:42|0:05:52|0|0:10:08|0|0:50:18|4|1:04:42|0|
159|luc777|24|1:24:52|0:07:56|0|0:19:58|0|0:51:10|1|1:14:52|1|
160|belmaiastar1|24|1:25:16|0:05:10|0|0:18:20|0|0:28:46|0|1:20:16|1|
