Rank Name Score Finish Time Q1 (3) Q2 (7) Q3 (8) Q4 (11)
1|uwi|29|1:13:06|0:02:28|0|0:19:02|1|0:35:31|0|1:08:06|0|
2|tmt514|29|1:17:50|0:03:02|0|0:13:51|1|0:24:38|0|0:52:50|4|
3|MaskRay|29|1:28:09|0:08:32|0|1:23:09|1|0:22:39|0|1:17:54|0|
4|superluminal|29|1:29:09|0:05:18|0|0:42:50|3|0:35:01|0|1:09:09|1|
5|csferng|29|2:05:34|0:04:17|1|0:55:21|4|1:04:03|1|1:20:34|3|
6|yubowenok|22|0:58:38|0:07:37|0|-1|-1|0:23:31|1|0:53:38|0|
7|KakaHiguain|22|1:08:24|0:08:49|0|-1|-1|0:21:19|0|1:03:24|1|
8|jzjsuper|22|1:15:49|0:04:37|0|-1|-1|0:36:16|1|1:05:49|1|
9|awice|22|1:27:24|0:03:44|0|-1|-1|0:26:42|1|1:12:24|2|
10|tinylic|22|1:30:46|0:04:06|0|-1|-1|0:32:36|0|1:20:46|2|
11|lixx2100|22|1:31:22|0:08:55|0|-1|-1|0:35:35|0|1:26:22|1|
12|yunkun|22|1:35:55|0:12:18|0|-1|-1|0:53:34|1|1:25:55|1|
13|junsuper|22|1:39:53|0:03:58|0|-1|-1|0:26:01|1|1:29:53|1|
14|chlxyd|18|0:50:08|0:10:31|0|0:40:08|0|0:33:58|2|-1|-1|
15|wyh9346|18|0:54:43|0:17:27|0|0:44:43|2|0:12:37|0|-1|-1|
16|nevergiveup|18|1:04:42|0:05:19|0|0:31:43|2|0:54:42|0|-1|-1|
17|rucliangyuan|18|1:17:10|0:02:44|0|0:20:32|0|1:12:10|1|-1|-1|
18|fengzlzl|18|1:39:08|0:03:53|0|1:14:08|3|0:56:45|2|-1|-1|
19|Ariana_Knight|18|1:48:44|0:13:55|0|0:58:23|1|1:28:44|3|-1|-1|
20|blademamama|18|2:54:49|0:05:33|0|1:19:49|18|1:12:39|1|-1|-1|
21|Jinlong|14|0:50:35|0:15:37|0|-1|-1|-1|-1|0:45:35|1|
22|0xFFFFFFFF|14|0:50:59|0:10:19|0|-1|-1|-1|-1|0:50:59|0|
23|iwfwcf|14|0:55:25|0:08:23|1|-1|-1|-1|-1|0:50:25|0|
24|seanzhou1023|14|0:56:27|0:06:11|0|-1|-1|-1|-1|0:51:27|1|
25|kupe|14|1:12:18|0:05:48|0|-1|-1|-1|-1|1:07:18|1|
26|patrickm|14|1:18:13|0:06:44|0|-1|-1|-1|-1|1:18:13|0|
27|waterbucket|14|1:21:31|0:11:42|0|-1|-1|-1|-1|1:01:31|4|
28|quarkw|14|1:22:36|0:08:49|1|-1|-1|-1|-1|0:57:36|4|
29|JeffZhangJunji|14|1:22:42|0:14:42|0|-1|-1|-1|-1|1:22:42|0|
30|Yiyu|14|1:24:02|0:05:02|0|-1|-1|-1|-1|1:04:02|4|
31|Bujejuh|14|1:25:54|0:14:14|0|-1|-1|-1|-1|1:20:54|1|
32|trort|14|1:27:17|0:07:58|1|-1|-1|-1|-1|1:12:17|2|
33|zz920|14|1:30:25|0:04:49|0|-1|-1|-1|-1|1:25:25|1|
34|realhly88|14|1:33:41|0:06:15|0|-1|-1|-1|-1|1:23:41|2|
35|yingzxu|14|1:39:24|0:05:46|0|-1|-1|-1|-1|1:29:24|2|
36|Sonnenlicht|14|1:50:55|0:07:41|0|-1|-1|-1|-1|1:20:55|6|
37|Lquartz|11|0:29:18|0:05:57|0|-1|-1|0:24:18|1|-1|-1|
38|y119777|11|0:30:07|0:03:38|0|-1|-1|0:30:07|0|-1|-1|
39|zhymaoiing|11|0:33:07|0:13:02|0|-1|-1|0:33:07|0|-1|-1|
40|twangal|11|0:37:25|0:03:50|0|-1|-1|0:27:25|2|-1|-1|
41|RejudgeX|11|0:38:24|0:08:31|0|-1|-1|0:33:24|1|-1|-1|
42|goldry|11|0:42:32|-1|-1|-1|-1|-1|-1|0:42:32|0|
43|mt01020|11|0:46:31|0:02:30|0|-1|-1|0:41:31|1|-1|-1|
44|oyasmi|11|0:47:46|0:14:38|0|-1|-1|0:42:46|1|-1|-1|
45|zym-ustc|11|0:47:51|0:03:52|0|-1|-1|0:47:51|0|-1|-1|
46|skmanish|11|0:48:01|0:03:57|0|-1|-1|0:38:01|2|-1|-1|
47|cchao|11|0:50:34|0:10:17|0|-1|-1|0:50:34|0|-1|-1|
48|5305519068|11|0:51:18|0:06:41|0|-1|-1|0:41:18|2|-1|-1|
49|shankar_kizzie|11|0:52:22|0:16:01|2|-1|-1|0:37:22|1|-1|-1|
50|iceworld0324|11|0:52:33|0:03:50|0|-1|-1|0:47:33|1|-1|-1|
51|layor|11|0:52:37|0:05:15|0|-1|-1|0:47:37|1|-1|-1|
52|johnathan79717|11|0:52:38|0:09:15|0|-1|-1|0:47:38|1|-1|-1|
53|Lilac_lly|11|0:53:31|0:43:31|0|-1|-1|0:40:51|2|-1|-1|
54|flowmemo|11|0:55:35|0:48:30|1|-1|-1|0:50:35|0|-1|-1|
55|actionlee0405|11|0:55:45|0:06:40|0|-1|-1|0:55:45|0|-1|-1|
56|szp14|11|0:55:53|0:07:25|0|-1|-1|0:55:53|0|-1|-1|
57|cjameszhang|11|0:57:01|0:08:18|1|-1|-1|0:47:01|1|-1|-1|
58|zestypanda|11|0:58:48|0:05:08|0|-1|-1|0:33:48|5|-1|-1|
59|yogykwan|11|1:01:17|0:16:43|1|-1|-1|0:51:17|1|-1|-1|
60|mengmeng|11|1:02:59|0:17:02|0|-1|-1|0:52:59|2|-1|-1|
61|poik|11|1:03:02|0:09:42|0|-1|-1|0:53:02|2|-1|-1|
62|kejin|11|1:06:49|0:07:00|0|-1|-1|1:01:49|1|-1|-1|
63|popopo|11|1:07:42|0:04:57|1|-1|-1|1:02:42|0|-1|-1|
64|donnod|11|1:09:16|0:04:35|0|-1|-1|1:04:16|1|-1|-1|
65|学徒|11|1:09:29|0:03:44|0|-1|-1|1:04:29|1|-1|-1|
66|Charlesgao|11|1:12:26|0:15:13|0|-1|-1|1:07:26|1|-1|-1|
67|wrbuaa2005|11|1:13:00|1:08:00|0|-1|-1|1:03:13|1|-1|-1|
68|guzh870423|11|1:14:35|0:03:43|0|-1|-1|1:09:35|1|-1|-1|
69|ZYCSwing|11|1:14:41|0:23:50|1|-1|-1|1:09:41|0|-1|-1|
70|ulyssesz|11|1:15:24|0:02:07|0|-1|-1|1:05:24|2|-1|-1|
71|wormtooth|11|1:16:33|0:09:54|1|-1|-1|1:11:33|0|-1|-1|
72|yulinling|11|1:16:47|0:23:53|0|-1|-1|1:01:47|3|-1|-1|
73|pedro|11|1:18:44|0:11:04|1|-1|-1|1:03:44|2|-1|-1|
74|ibmtp380|11|1:21:07|0:14:31|0|-1|-1|1:16:07|1|-1|-1|
75|Jason2013|11|1:21:48|0:09:36|0|-1|-1|1:16:48|1|-1|-1|
76|non_deterministic|11|1:22:25|0:04:43|0|-1|-1|1:12:25|2|-1|-1|
77|sodestiny|11|1:22:30|0:02:14|0|-1|-1|1:02:30|4|-1|-1|
78|tylerwang|11|1:23:36|0:21:47|2|-1|-1|1:13:36|0|-1|-1|
79|Hexadecimal|11|1:23:41|0:09:46|0|-1|-1|1:18:41|1|-1|-1|
80|amethyst|11|1:24:48|0:04:50|0|-1|-1|1:19:48|1|-1|-1|
81|geek_geek|11|1:27:26|0:22:25|0|-1|-1|1:02:26|5|-1|-1|
82|prakhar15|11|1:27:37|-1|-1|-1|-1|-1|-1|1:27:37|0|
83|XiangweiTang|11|1:29:29|0:12:14|0|-1|-1|1:24:29|1|-1|-1|
84|balabasik|11|1:33:16|0:03:57|0|-1|-1|1:23:16|2|-1|-1|
85|yun|11|1:33:30|0:09:28|0|-1|-1|1:23:30|2|-1|-1|
86|hao250|11|1:34:44|0:06:16|0|-1|-1|1:24:44|2|-1|-1|
87|jinsheng|11|1:35:27|1:20:27|1|-1|-1|1:02:38|2|-1|-1|
88|houa|11|1:35:27|0:05:16|0|-1|-1|1:25:27|2|-1|-1|
89|jrajaseharan|11|1:37:00|-1|-1|-1|-1|-1|-1|1:27:00|2|
90|laughting|11|1:37:32|0:18:46|1|-1|-1|1:27:32|1|-1|-1|
91|jariasf|11|1:40:09|0:06:28|0|-1|-1|1:15:09|5|-1|-1|
92|xipeace|11|1:40:38|0:08:05|1|-1|-1|1:10:38|5|-1|-1|
93|happybelly|11|1:42:51|0:13:04|0|-1|-1|1:12:51|6|-1|-1|
94|gaoy|11|1:42:58|0:07:52|0|-1|-1|1:27:58|3|-1|-1|
95|Super56x|11|1:44:55|0:05:31|0|-1|-1|1:29:55|3|-1|-1|
96|xhjiang|11|1:49:44|0:15:09|1|-1|-1|1:24:44|4|-1|-1|
97|TobeABetterMan|11|1:51:53|0:18:16|1|-1|-1|1:21:53|5|-1|-1|
98|lys_oson|11|1:55:24|0:19:26|2|-1|-1|1:25:24|4|-1|-1|
99|zineks|11|1:57:45|0:12:28|0|-1|-1|1:12:45|9|-1|-1|
100|NaoJoeMiao|11|2:07:50|0:03:59|0|-1|-1|1:27:50|8|-1|-1|
101|forgotenn|10|0:40:41|0:09:35|1|0:30:41|1|-1|-1|-1|-1|
102|Alexus|10|0:45:19|0:07:09|0|0:40:19|1|-1|-1|-1|-1|
103|njyuanwx|10|1:06:35|0:04:32|0|0:51:35|3|-1|-1|-1|-1|
104|tyuan73|10|1:10:09|0:05:18|0|1:00:09|2|-1|-1|-1|-1|
105|ashish53v|10|1:17:18|0:07:04|0|1:12:18|1|-1|-1|-1|-1|
106|ianchou821|10|1:18:20|0:03:32|0|0:53:20|5|-1|-1|-1|-1|
107|baselRus|10|1:23:02|0:06:45|0|1:18:02|1|-1|-1|-1|-1|
108|cambridge0427|10|1:26:04|0:26:00|1|1:21:04|0|-1|-1|-1|-1|
109|qb_2008|10|1:30:46|0:56:25|0|1:25:46|1|-1|-1|-1|-1|
110|junpeng91|10|1:31:10|0:08:13|0|1:11:10|4|-1|-1|-1|-1|
111|yanzhan2|10|1:31:27|0:15:50|0|1:21:27|2|-1|-1|-1|-1|
112|delete1|10|3:47:48|0:03:41|1|1:17:48|29|-1|-1|-1|-1|
113|TangRong|7|1:49:46|-1|-1|1:29:46|4|-1|-1|-1|-1|
114|vinnyoodles|3|0:02:13|0:02:13|0|-1|-1|-1|-1|-1|-1|
115|aag4711|3|0:02:28|0:02:28|0|-1|-1|-1|-1|-1|-1|
116|Jayzhang|3|0:02:30|0:02:30|0|-1|-1|-1|-1|-1|-1|
117|kevin36|3|0:02:33|0:02:33|0|-1|-1|-1|-1|-1|-1|
118|subhajim|3|0:02:41|0:02:41|0|-1|-1|-1|-1|-1|-1|
119|jthuang41|3|0:02:42|0:02:42|0|-1|-1|-1|-1|-1|-1|
120|tr808|3|0:02:46|0:02:46|0|-1|-1|-1|-1|-1|-1|
121|mlieou|3|0:02:48|0:02:48|0|-1|-1|-1|-1|-1|-1|
122|Sariabell|3|0:02:52|0:02:52|0|-1|-1|-1|-1|-1|-1|
123|cipher_message|3|0:03:04|0:03:04|0|-1|-1|-1|-1|-1|-1|
124|Chi_Zhang|3|0:03:06|0:03:06|0|-1|-1|-1|-1|-1|-1|
125|progck|3|0:03:07|0:03:07|0|-1|-1|-1|-1|-1|-1|
126|Rachel_lxy|3|0:03:13|0:03:13|0|-1|-1|-1|-1|-1|-1|
127|paulalexis58|3|0:03:14|0:03:14|0|-1|-1|-1|-1|-1|-1|
128|martiboy|3|0:03:15|0:03:15|0|-1|-1|-1|-1|-1|-1|
129|Galileo_Galilei|3|0:03:17|0:03:17|0|-1|-1|-1|-1|-1|-1|
130|doraemon1293|3|0:03:17|0:03:17|0|-1|-1|-1|-1|-1|-1|
131|shikhar00778|3|0:03:19|0:03:19|0|-1|-1|-1|-1|-1|-1|
132|LUUQQU|3|0:03:20|0:03:20|0|-1|-1|-1|-1|-1|-1|
133|TangHao1987|3|0:03:22|0:03:22|0|-1|-1|-1|-1|-1|-1|
134|jian_lee|3|0:03:26|0:03:26|0|-1|-1|-1|-1|-1|-1|
135|trollwrlord|3|0:03:28|0:03:28|0|-1|-1|-1|-1|-1|-1|
136|karento|3|0:03:31|0:03:31|0|-1|-1|-1|-1|-1|-1|
