Rank Name Score Finish Time Q1 (4) Q2 (4) Q3 (6) Q4 (6)
1004|wongzy|4|0:07:25|0:07:25|0|-1|-1|-1|-1|-1|-1|
1005|yeyumujiang|4|0:07:27|0:07:27|0|-1|-1|-1|-1|-1|-1|
1006|Rondozjh9|4|0:07:27|0:07:27|0|-1|-1|-1|-1|-1|-1|
1007|yqdu|4|0:07:27|0:07:27|0|-1|-1|-1|-1|-1|-1|
1008|mirroriitj|4|0:07:28|0:07:28|0|-1|-1|-1|-1|-1|-1|
1009|huangweiwei|4|0:07:29|0:07:29|0|-1|-1|-1|-1|-1|-1|
1010|arjunkhera|4|0:07:31|0:07:31|0|-1|-1|-1|-1|-1|-1|
1011|iamxiaojin|4|0:07:31|0:07:31|0|-1|-1|-1|-1|-1|-1|
1012|swatigambhir|4|0:07:32|0:07:32|0|-1|-1|-1|-1|-1|-1|
1013|jerrycheng1128|4|0:07:33|0:07:33|0|-1|-1|-1|-1|-1|-1|
1014|Julia_Feng|4|0:07:35|0:07:35|0|-1|-1|-1|-1|-1|-1|
1015|chih-chen|4|0:07:36|0:07:36|0|-1|-1|-1|-1|-1|-1|
1016|noname|4|0:07:36|0:07:36|0|-1|-1|-1|-1|-1|-1|
1017|Anitha_Laksharam|4|0:07:36|0:07:36|0|-1|-1|-1|-1|-1|-1|
1018|rico_cpp|4|0:07:37|0:07:37|0|-1|-1|-1|-1|-1|-1|
1019|JJEB|4|0:07:40|0:07:40|0|-1|-1|-1|-1|-1|-1|
1020|rashmishrm|4|0:07:42|0:07:42|0|-1|-1|-1|-1|-1|-1|
1021|wangshuang|4|0:07:46|0:07:46|0|-1|-1|-1|-1|-1|-1|
1022|MingliangZhou|4|0:07:46|0:07:46|0|-1|-1|-1|-1|-1|-1|
1023|zhenxu92|4|0:07:46|0:07:46|0|-1|-1|-1|-1|-1|-1|
1024|gabelois1024|4|0:07:46|0:07:46|0|-1|-1|-1|-1|-1|-1|
1025|qianxiaomei|4|0:07:48|0:07:48|0|-1|-1|-1|-1|-1|-1|
1026|Nir_J|4|0:07:50|0:07:50|0|-1|-1|-1|-1|-1|-1|
1027|christwsy|4|0:07:52|0:07:52|0|-1|-1|-1|-1|-1|-1|
1028|Piazzav|4|0:07:52|0:07:52|0|-1|-1|-1|-1|-1|-1|
1029|xeriaz|4|0:07:58|0:07:58|0|-1|-1|-1|-1|-1|-1|
1030|Oaixoul|4|0:07:58|0:07:58|0|-1|-1|-1|-1|-1|-1|
1031|shanudepp|4|0:07:58|0:07:58|0|-1|-1|-1|-1|-1|-1|
1032|runrunbear|4|0:08:01|0:08:01|0|-1|-1|-1|-1|-1|-1|
1033|vchennapalli|4|0:08:02|0:08:02|0|-1|-1|-1|-1|-1|-1|
1034|andrey|4|0:08:02|0:08:02|0|-1|-1|-1|-1|-1|-1|
1035|ALexanderpu|4|0:08:02|0:08:02|0|-1|-1|-1|-1|-1|-1|
1036|luvelle84|4|0:08:09|0:08:09|0|-1|-1|-1|-1|-1|-1|
1037|Lychnis42|4|0:08:09|0:08:09|0|-1|-1|-1|-1|-1|-1|
1038|eugenes|4|0:08:10|0:08:10|0|-1|-1|-1|-1|-1|-1|
1039|sahiti4|4|0:08:11|0:08:11|0|-1|-1|-1|-1|-1|-1|
1040|targetfb|4|0:08:11|0:08:11|0|-1|-1|-1|-1|-1|-1|
1041|sebastianperez|4|0:08:13|0:08:13|0|-1|-1|-1|-1|-1|-1|
1042|bl2003|4|0:08:13|0:08:13|0|-1|-1|-1|-1|-1|-1|
1043|marcosadp|4|0:08:15|0:08:15|0|-1|-1|-1|-1|-1|-1|
1044|shigong130|4|0:08:17|0:08:17|0|-1|-1|-1|-1|-1|-1|
1045|taichino|4|0:08:17|0:08:17|0|-1|-1|-1|-1|-1|-1|
1046|darewreck54|4|0:08:23|0:08:23|0|-1|-1|-1|-1|-1|-1|
1047|lessice|4|0:08:24|0:08:24|0|-1|-1|-1|-1|-1|-1|
1048|hhwu|4|0:08:24|0:08:24|0|-1|-1|-1|-1|-1|-1|
1049|notpig|4|0:08:25|0:08:25|0|-1|-1|-1|-1|-1|-1|
1050|karthikbuddha|4|0:08:26|0:08:26|0|-1|-1|-1|-1|-1|-1|
1051|MarcusBoay|4|0:08:26|0:08:26|0|-1|-1|-1|-1|-1|-1|
1052|cycheng|4|0:08:27|0:08:27|0|-1|-1|-1|-1|-1|-1|
1053|hackerbamboo|4|0:08:27|0:08:27|0|-1|-1|-1|-1|-1|-1|
1054|NaoJoeMiao|4|0:08:29|0:08:29|0|-1|-1|-1|-1|-1|-1|
1055|dashing|4|0:08:29|0:08:29|0|-1|-1|-1|-1|-1|-1|
1056|decal|4|0:08:29|0:08:29|0|-1|-1|-1|-1|-1|-1|
1057|OhMyGoodness|4|0:08:30|0:08:30|0|-1|-1|-1|-1|-1|-1|
1058|jyo3|4|0:08:31|0:08:31|0|-1|-1|-1|-1|-1|-1|
1059|z-howard|4|0:08:34|0:08:34|0|-1|-1|-1|-1|-1|-1|
1060|lemeore|4|0:08:36|0:08:36|0|-1|-1|-1|-1|-1|-1|
1061|town9628|4|0:08:36|0:08:36|0|-1|-1|-1|-1|-1|-1|
1062|butterwang0|4|0:08:39|0:08:39|0|-1|-1|-1|-1|-1|-1|
1063|alexDeepspace|4|0:08:39|0:08:39|0|-1|-1|-1|-1|-1|-1|
1064|marvik|4|0:08:40|0:08:40|0|-1|-1|-1|-1|-1|-1|
1065|ECE391|4|0:08:41|0:08:41|0|-1|-1|-1|-1|-1|-1|
1066|user3069|4|0:08:42|0:08:42|0|-1|-1|-1|-1|-1|-1|
1067|CornfieldGoodMan|4|0:08:42|0:08:42|0|-1|-1|-1|-1|-1|-1|
1068|petro8|4|0:08:44|0:08:44|0|-1|-1|-1|-1|-1|-1|
1069|dixit09|4|0:08:45|0:08:45|0|-1|-1|-1|-1|-1|-1|
1070|kc11|4|0:08:46|0:08:46|0|-1|-1|-1|-1|-1|-1|
1071|agie8coder|4|0:08:46|0:08:46|0|-1|-1|-1|-1|-1|-1|
1072|GordonLiu|4|0:08:46|0:08:46|0|-1|-1|-1|-1|-1|-1|
1073|sharpplus|4|0:08:49|0:08:49|0|-1|-1|-1|-1|-1|-1|
1074|xt880731|4|0:08:50|0:08:50|0|-1|-1|-1|-1|-1|-1|
1075|aalmamun|4|0:08:50|0:08:50|0|-1|-1|-1|-1|-1|-1|
1076|cf0058|4|0:08:51|0:08:51|0|-1|-1|-1|-1|-1|-1|
1077|ShawnHsu|4|0:08:51|0:08:51|0|-1|-1|-1|-1|-1|-1|
1078|elliottlin|4|0:08:52|0:08:52|0|-1|-1|-1|-1|-1|-1|
1079|sainideepak119|4|0:08:53|0:08:53|0|-1|-1|-1|-1|-1|-1|
1080|Yric|4|0:08:55|0:08:55|0|-1|-1|-1|-1|-1|-1|
1081|kawasaki0424|4|0:08:56|0:08:56|0|-1|-1|-1|-1|-1|-1|
1082|JuiMhatre|4|0:08:57|0:08:57|0|-1|-1|-1|-1|-1|-1|
1083|waqs515|4|0:08:57|0:08:57|0|-1|-1|-1|-1|-1|-1|
1084|wkchen84job|4|0:08:57|0:08:57|0|-1|-1|-1|-1|-1|-1|
1085|simmerchan|4|0:08:59|0:08:59|0|-1|-1|-1|-1|-1|-1|
1086|vlukashevych|4|0:09:00|0:09:00|0|-1|-1|-1|-1|-1|-1|
1087|anon15|4|0:09:00|0:09:00|0|-1|-1|-1|-1|-1|-1|
1088|StevenXi|4|0:09:00|0:09:00|0|-1|-1|-1|-1|-1|-1|
1089|Gentle-Lee|4|0:09:00|0:09:00|0|-1|-1|-1|-1|-1|-1|
1090|bhan|4|0:09:01|0:09:01|0|-1|-1|-1|-1|-1|-1|
1091|fabriceappolinary|4|0:09:03|0:09:03|0|-1|-1|-1|-1|-1|-1|
1092|asdroger|4|0:09:03|0:09:03|0|-1|-1|-1|-1|-1|-1|
1093|wenxinmmb|4|0:09:04|0:09:04|0|-1|-1|-1|-1|-1|-1|
1094|Neroldy|4|0:09:05|0:09:05|0|-1|-1|-1|-1|-1|-1|
1095|celeritas9|4|0:09:05|0:09:05|0|-1|-1|-1|-1|-1|-1|
1096|liminghb123|4|0:09:05|0:09:05|0|-1|-1|-1|-1|-1|-1|
1097|middha|4|0:09:06|0:09:06|0|-1|-1|-1|-1|-1|-1|
1098|keminming|4|0:09:07|0:09:07|0|-1|-1|-1|-1|-1|-1|
1099|ykckrishnaProjects|4|0:09:08|0:09:08|0|-1|-1|-1|-1|-1|-1|
1100|gary12377|4|0:09:09|0:09:09|0|-1|-1|-1|-1|-1|-1|
1101|no41destiny|4|0:09:09|0:09:09|0|-1|-1|-1|-1|-1|-1|
1102|Mintus|4|0:09:09|0:09:09|0|-1|-1|-1|-1|-1|-1|
1103|austentalbot|4|0:09:11|0:09:11|0|-1|-1|-1|-1|-1|-1|
1104|dorzhinov|4|0:09:11|0:09:11|0|-1|-1|-1|-1|-1|-1|
1105|ycloneal|4|0:09:12|0:09:12|0|-1|-1|-1|-1|-1|-1|
1106|raynerpais|4|0:09:12|0:09:12|0|-1|-1|-1|-1|-1|-1|
1107|mel0414|4|0:09:13|0:09:13|0|-1|-1|-1|-1|-1|-1|
1108|veiveim|4|0:09:13|0:09:13|0|-1|-1|-1|-1|-1|-1|
1109|zsn1994|4|0:09:13|0:09:13|0|-1|-1|-1|-1|-1|-1|
1110|node|4|0:09:16|0:09:16|0|-1|-1|-1|-1|-1|-1|
1111|Lei|4|0:09:17|0:09:17|0|-1|-1|-1|-1|-1|-1|
1112|Dengxj|4|0:09:18|0:09:18|0|-1|-1|-1|-1|-1|-1|
1113|gzezip|4|0:09:19|0:09:19|0|-1|-1|-1|-1|-1|-1|
1114|bals1|4|0:09:21|0:09:21|0|-1|-1|-1|-1|-1|-1|
1115|MingchiL|4|0:09:23|0:09:23|0|-1|-1|-1|-1|-1|-1|
1116|juliabazhukhina|4|0:09:23|0:09:23|0|-1|-1|-1|-1|-1|-1|
1117|studentforlife|4|0:09:24|0:09:24|0|-1|-1|-1|-1|-1|-1|
1118|anushasridharan08|4|0:09:26|0:09:26|0|-1|-1|-1|-1|-1|-1|
1119|chillysoup|4|0:09:28|0:09:28|0|-1|-1|-1|-1|-1|-1|
1120|yliang12|4|0:09:28|0:09:28|0|-1|-1|-1|-1|-1|-1|
1121|srajanpaliwal|4|0:09:32|0:09:32|0|-1|-1|-1|-1|-1|-1|
1122|echan3960|4|0:09:33|0:09:33|0|-1|-1|-1|-1|-1|-1|
1123|tekkamanblade0|4|0:09:34|0:09:34|0|-1|-1|-1|-1|-1|-1|
1124|drice0331|4|0:09:36|0:09:36|0|-1|-1|-1|-1|-1|-1|
1125|x_t|4|0:09:39|0:09:39|0|-1|-1|-1|-1|-1|-1|
1126|gooty12|4|0:09:41|0:09:41|0|-1|-1|-1|-1|-1|-1|
1127|asm123|4|0:09:41|0:09:41|0|-1|-1|-1|-1|-1|-1|
1128|m5m4n|4|0:09:43|0:09:43|0|-1|-1|-1|-1|-1|-1|
1129|kquayyum|4|0:09:44|0:09:44|0|-1|-1|-1|-1|-1|-1|
1130|ZiyiWang1993|4|0:09:50|0:09:50|0|-1|-1|-1|-1|-1|-1|
1131|vibe4u|4|0:09:53|0:09:53|0|-1|-1|-1|-1|-1|-1|
1132|chrisngn3|4|0:09:53|0:09:53|0|-1|-1|-1|-1|-1|-1|
1133|Lecter12|4|0:09:53|0:09:53|0|-1|-1|-1|-1|-1|-1|
1134|415940392|4|0:09:54|0:09:54|0|-1|-1|-1|-1|-1|-1|
1135|mpack|4|0:09:54|0:09:54|0|-1|-1|-1|-1|-1|-1|
1136|incog|4|0:09:54|0:09:54|0|-1|-1|-1|-1|-1|-1|
1137|aqaman|4|0:09:58|0:09:58|0|-1|-1|-1|-1|-1|-1|
1138|csd1|4|0:09:59|0:09:59|0|-1|-1|-1|-1|-1|-1|
1139|wsu|4|0:10:00|0:10:00|0|-1|-1|-1|-1|-1|-1|
1140|hc19|4|0:10:01|0:10:01|0|-1|-1|-1|-1|-1|-1|
1141|nick_qiaolin|4|0:10:04|0:10:04|0|-1|-1|-1|-1|-1|-1|
1142|jiamingli9674|4|0:10:05|0:10:05|0|-1|-1|-1|-1|-1|-1|
1143|YellowNautilus|4|0:10:07|0:10:07|0|-1|-1|-1|-1|-1|-1|
1144|user0420|4|0:10:08|0:10:08|0|-1|-1|-1|-1|-1|-1|
1145|amitnayak|4|0:10:09|0:10:09|0|-1|-1|-1|-1|-1|-1|
1146|wjing|4|0:10:09|0:10:09|0|-1|-1|-1|-1|-1|-1|
1147|jslhcl|4|0:10:10|0:10:10|0|-1|-1|-1|-1|-1|-1|
1148|longbow707|4|0:10:13|0:10:13|0|-1|-1|-1|-1|-1|-1|
1149|prudhvigali|4|0:10:14|0:10:14|0|-1|-1|-1|-1|-1|-1|
1150|mabel_yc|4|0:10:16|0:10:16|0|-1|-1|-1|-1|-1|-1|
1151|wwwwww195140|4|0:10:17|0:10:17|0|-1|-1|-1|-1|-1|-1|
1152|alixur|4|0:10:17|0:10:17|0|-1|-1|-1|-1|-1|-1|
1153|walkerLiang|4|0:10:17|0:10:17|0|-1|-1|-1|-1|-1|-1|
1154|iew|4|0:10:20|0:10:20|0|-1|-1|-1|-1|-1|-1|
1155|rorbbin|4|0:10:21|0:10:21|0|-1|-1|-1|-1|-1|-1|
1156|slider|4|0:10:21|0:10:21|0|-1|-1|-1|-1|-1|-1|
1157|fatroy|4|0:10:24|0:10:24|0|-1|-1|-1|-1|-1|-1|
1158|xuwd11|4|0:10:25|0:10:25|0|-1|-1|-1|-1|-1|-1|
1159|bluesword|4|0:10:25|0:10:25|0|-1|-1|-1|-1|-1|-1|
1160|marshall-bowles|4|0:10:28|0:10:28|0|-1|-1|-1|-1|-1|-1|
1161|rockynirvana|4|0:10:31|0:10:31|0|-1|-1|-1|-1|-1|-1|
1162|kiiiid|4|0:10:31|0:10:31|0|-1|-1|-1|-1|-1|-1|
1163|pauldrodriguez|4|0:10:33|0:10:33|0|-1|-1|-1|-1|-1|-1|
1164|qqrto|4|0:10:34|0:10:06|0|-1|-1|-1|-1|-1|-1|
1165|hahan|4|0:10:37|0:10:37|0|-1|-1|-1|-1|-1|-1|
1166|shashank48|4|0:10:38|0:10:38|0|-1|-1|-1|-1|-1|-1|
1167|Candle309|4|0:10:39|0:10:39|0|-1|-1|-1|-1|-1|-1|
1168|yuanhaowang|4|0:10:40|0:05:40|1|-1|-1|-1|-1|-1|-1|
1169|mdepak|4|0:10:40|0:10:40|0|-1|-1|-1|-1|-1|-1|
1170|xorye|4|0:10:41|0:10:41|0|-1|-1|-1|-1|-1|-1|
1171|izzydoesit|4|0:10:41|0:10:41|0|-1|-1|-1|-1|-1|-1|
1172|athena|4|0:10:43|0:10:43|0|-1|-1|-1|-1|-1|-1|
1173|冯然|4|0:10:44|0:10:44|0|-1|-1|-1|-1|-1|-1|
1174|chejianchao|4|0:10:45|0:10:45|0|-1|-1|-1|-1|-1|-1|
1175|santhosh_g|4|0:10:45|0:10:45|0|-1|-1|-1|-1|-1|-1|
1176|yohoo|4|0:10:46|0:10:46|0|-1|-1|-1|-1|-1|-1|
1177|jaiesy|4|0:10:47|0:10:47|0|-1|-1|-1|-1|-1|-1|
1178|michaellm|4|0:10:47|0:10:47|0|-1|-1|-1|-1|-1|-1|
1179|SUREAl|4|0:10:48|0:10:48|0|-1|-1|-1|-1|-1|-1|
1180|zhangleirunning|4|0:10:49|0:10:49|0|-1|-1|-1|-1|-1|-1|
1181|pabbared|4|0:10:50|0:10:50|0|-1|-1|-1|-1|-1|-1|
1182|jlee301|4|0:10:50|0:10:50|0|-1|-1|-1|-1|-1|-1|
1183|AvenXu9097|4|0:10:50|0:10:50|0|-1|-1|-1|-1|-1|-1|
1184|SHARMISTHAWWE|4|0:10:53|0:10:53|0|-1|-1|-1|-1|-1|-1|
1185|ashishsirohi|4|0:10:54|0:10:54|0|-1|-1|-1|-1|-1|-1|
1186|adarsh003|4|0:10:56|0:10:56|0|-1|-1|-1|-1|-1|-1|
1187|amin__|4|0:10:57|0:10:57|0|-1|-1|-1|-1|-1|-1|
1188|claytonjwong|4|0:10:59|0:10:59|0|-1|-1|-1|-1|-1|-1|
1189|leperking0909|4|0:11:03|0:11:03|0|-1|-1|-1|-1|-1|-1|
1190|shaeli|4|0:11:03|0:11:03|0|-1|-1|-1|-1|-1|-1|
1191|wenzx94|4|0:11:04|0:11:04|0|-1|-1|-1|-1|-1|-1|
1192|yjin02|4|0:11:04|0:11:04|0|-1|-1|-1|-1|-1|-1|
1193|bowtieler|4|0:11:04|0:11:04|0|-1|-1|-1|-1|-1|-1|
1194|nninja3|4|0:11:05|0:11:05|0|-1|-1|-1|-1|-1|-1|
1195|miklov|4|0:11:05|0:11:05|0|-1|-1|-1|-1|-1|-1|
1196|haosunuiuc|4|0:11:06|0:11:06|0|-1|-1|-1|-1|-1|-1|
1197|Hadoop_cc|4|0:11:08|0:11:08|0|-1|-1|-1|-1|-1|-1|
1198|pingsutw|4|0:11:09|0:11:09|0|-1|-1|-1|-1|-1|-1|
1199|ranf999|4|0:11:12|0:11:12|0|-1|-1|-1|-1|-1|-1|
1200|vicky_11|4|0:11:13|0:11:13|0|-1|-1|-1|-1|-1|-1|
1201|LightYagami111|4|0:11:14|0:11:14|0|-1|-1|-1|-1|-1|-1|
1202|neverlandzzy|4|0:11:15|0:11:15|0|-1|-1|-1|-1|-1|-1|
1203|J_Bond007|4|0:11:20|0:11:20|0|-1|-1|-1|-1|-1|-1|
1204|srinuiitb|4|0:11:20|0:11:20|0|-1|-1|-1|-1|-1|-1|
1205|weijunzhai|4|0:11:20|0:11:20|0|-1|-1|-1|-1|-1|-1|
1206|dormer-puce-bedlam-harrow|4|0:11:20|0:11:20|0|-1|-1|-1|-1|-1|-1|
1207|kovuripranoy|4|0:11:21|0:11:21|0|-1|-1|-1|-1|-1|-1|
1208|RapsIn4|4|0:11:21|0:11:21|0|-1|-1|-1|-1|-1|-1|
1209|franklingu|4|0:11:21|0:11:21|0|-1|-1|-1|-1|-1|-1|
1210|Ryan1286|4|0:11:27|0:11:27|0|-1|-1|-1|-1|-1|-1|
1211|vijeetgv|4|0:11:29|0:11:29|0|-1|-1|-1|-1|-1|-1|
1212|cyanlin|4|0:11:31|0:11:31|0|-1|-1|-1|-1|-1|-1|
1213|deepesh47|4|0:11:33|0:11:33|0|-1|-1|-1|-1|-1|-1|
1214|ArvindRS|4|0:11:34|0:11:34|0|-1|-1|-1|-1|-1|-1|
1215|unagi-achiever|4|0:11:34|0:06:34|1|-1|-1|-1|-1|-1|-1|
1216|sorryble|4|0:11:41|0:11:41|0|-1|-1|-1|-1|-1|-1|
1217|yujko|4|0:11:42|0:11:42|0|-1|-1|-1|-1|-1|-1|
1218|pyliaorachel|4|0:11:43|0:11:43|0|-1|-1|-1|-1|-1|-1|
1219|KeshavBachu|4|0:11:44|0:11:44|0|-1|-1|-1|-1|-1|-1|
1220|dennanisny|4|0:11:48|0:11:48|0|-1|-1|-1|-1|-1|-1|
1221|yaohuanglt|4|0:11:50|0:11:50|0|-1|-1|-1|-1|-1|-1|
1222|5ud0|4|0:11:51|0:11:51|0|-1|-1|-1|-1|-1|-1|
1223|king9528|4|0:11:51|0:11:51|0|-1|-1|-1|-1|-1|-1|
1224|GordonZP|4|0:11:52|0:11:52|0|-1|-1|-1|-1|-1|-1|
1225|cruiceble|4|0:11:56|0:11:56|0|-1|-1|-1|-1|-1|-1|
1226|doubleqin|4|0:11:57|0:11:57|0|-1|-1|-1|-1|-1|-1|
1227|artycuno|4|0:11:58|0:06:58|1|-1|-1|-1|-1|-1|-1|
1228|abhikanike6|4|0:11:58|0:11:58|0|-1|-1|-1|-1|-1|-1|
1229|zenghong124|4|0:11:59|0:11:59|0|-1|-1|-1|-1|-1|-1|
1230|dangle|4|0:11:59|0:06:59|1|-1|-1|-1|-1|-1|-1|
1231|motorix|4|0:11:59|0:11:59|0|-1|-1|-1|-1|-1|-1|
1232|zcc0328|4|0:12:01|0:12:01|0|-1|-1|-1|-1|-1|-1|
1233|tostring|4|0:12:01|0:12:01|0|-1|-1|-1|-1|-1|-1|
1234|adifire|4|0:12:08|0:07:08|1|-1|-1|-1|-1|-1|-1|
1235|amittal43|4|0:12:10|0:12:10|0|-1|-1|-1|-1|-1|-1|
1236|MagicalOne|4|0:12:10|0:12:10|0|-1|-1|-1|-1|-1|-1|
1237|nakhteleuxe|4|0:12:13|0:07:13|1|-1|-1|-1|-1|-1|-1|
1238|daem02|4|0:12:13|0:12:13|0|-1|-1|-1|-1|-1|-1|
1239|vkrajal|4|0:12:16|0:12:16|0|-1|-1|-1|-1|-1|-1|
1240|RazorTag|4|0:12:22|0:12:22|0|-1|-1|-1|-1|-1|-1|
1241|grawlixes|4|0:12:24|0:12:24|0|-1|-1|-1|-1|-1|-1|
1242|yuhuang|4|0:12:26|0:12:26|0|-1|-1|-1|-1|-1|-1|
1243|zshu|4|0:12:26|0:12:26|0|-1|-1|-1|-1|-1|-1|
1244|suilan0602|4|0:12:27|0:12:27|0|-1|-1|-1|-1|-1|-1|
1245|kevjxu1|4|0:12:28|0:12:28|0|-1|-1|-1|-1|-1|-1|
1246|Sorry|4|0:12:30|0:12:30|0|-1|-1|-1|-1|-1|-1|
1247|Telly1028|4|0:12:34|0:12:34|0|-1|-1|-1|-1|-1|-1|
1248|hemcharan|4|0:12:34|0:07:34|1|-1|-1|-1|-1|-1|-1|
1249|grandyang|4|0:12:35|0:12:35|0|-1|-1|-1|-1|-1|-1|
1250|13anana.ren|4|0:12:36|0:12:36|0|-1|-1|-1|-1|-1|-1|
1251|yunaOvO|4|0:12:37|0:12:37|0|-1|-1|-1|-1|-1|-1|
1252|slowalker|4|0:12:37|0:12:37|0|-1|-1|-1|-1|-1|-1|
1253|everlargerdreams|4|0:12:38|0:12:38|0|-1|-1|-1|-1|-1|-1|
1254|HeyLavender|4|0:12:39|0:12:39|0|-1|-1|-1|-1|-1|-1|
1255|sschangi|4|0:12:41|0:12:41|0|-1|-1|-1|-1|-1|-1|
1256|xinkong|4|0:12:41|0:12:41|0|-1|-1|-1|-1|-1|-1|
1257|lzxiaotian|4|0:12:41|0:12:41|0|-1|-1|-1|-1|-1|-1|
1258|teyuanliu|4|0:12:42|0:12:42|0|-1|-1|-1|-1|-1|-1|
1259|binup28|4|0:12:44|0:12:44|0|-1|-1|-1|-1|-1|-1|
1260|yuanhelan|4|0:12:49|0:12:49|0|-1|-1|-1|-1|-1|-1|
1261|daydayupa|4|0:12:51|0:12:51|0|-1|-1|-1|-1|-1|-1|
1262|UtkuGuleviz|4|0:12:52|0:12:52|0|-1|-1|-1|-1|-1|-1|
1263|user5909|4|0:12:52|0:12:52|0|-1|-1|-1|-1|-1|-1|
1264|fakename|4|0:12:52|0:12:52|0|-1|-1|-1|-1|-1|-1|
1265|hnliuzesen|4|0:12:53|0:12:53|0|-1|-1|-1|-1|-1|-1|
1266|the-traveller|4|0:12:57|0:07:57|1|-1|-1|-1|-1|-1|-1|
1267|the_bullet|4|0:12:59|0:12:59|0|-1|-1|-1|-1|-1|-1|
1268|kaiqiwang|4|0:13:00|0:13:00|0|-1|-1|-1|-1|-1|-1|
1269|xwc5065|4|0:13:02|0:13:02|0|-1|-1|-1|-1|-1|-1|
1270|logaritym|4|0:13:05|0:08:05|1|-1|-1|-1|-1|-1|-1|
1271|aravind-kumar|4|0:13:05|0:13:05|0|-1|-1|-1|-1|-1|-1|
1272|Dlx-153|4|0:13:05|0:13:05|0|-1|-1|-1|-1|-1|-1|
1273|Jamuh|4|0:13:06|0:13:06|0|-1|-1|-1|-1|-1|-1|
1274|navid|4|0:13:06|0:13:06|0|-1|-1|-1|-1|-1|-1|
1275|xuweilc002|4|0:13:07|0:13:07|0|-1|-1|-1|-1|-1|-1|
1276|zhanghezhong|4|0:13:13|0:13:13|0|-1|-1|-1|-1|-1|-1|
1277|alptekingenc|4|0:13:13|0:13:13|0|-1|-1|-1|-1|-1|-1|
1278|keyeechen|4|0:13:16|0:08:16|1|-1|-1|-1|-1|-1|-1|
1279|RedFish|4|0:13:17|0:08:17|1|-1|-1|-1|-1|-1|-1|
1280|supersea|4|0:13:19|0:08:19|1|-1|-1|-1|-1|-1|-1|
1281|bokyC|4|0:13:20|0:13:20|0|-1|-1|-1|-1|-1|-1|
1282|pj_zhong|4|0:13:23|0:13:23|0|-1|-1|-1|-1|-1|-1|
1283|anant120|4|0:13:29|0:13:29|0|-1|-1|-1|-1|-1|-1|
1284|snapfinger|4|0:13:30|0:13:30|0|-1|-1|-1|-1|-1|-1|
1285|Gary-Deeplearning|4|0:13:31|0:13:31|0|-1|-1|-1|-1|-1|-1|
1286|skylife|4|0:13:32|0:13:32|0|-1|-1|-1|-1|-1|-1|
1287|JaminZhou|4|0:13:32|0:13:32|0|-1|-1|-1|-1|-1|-1|
1288|ksenji|4|0:13:32|0:13:32|0|-1|-1|-1|-1|-1|-1|
1289|fjbeast3|4|0:13:35|0:08:35|1|-1|-1|-1|-1|-1|-1|
1290|ch3019|4|0:13:35|0:08:35|1|-1|-1|-1|-1|-1|-1|
1291|bergenst|4|0:13:37|0:13:37|0|-1|-1|-1|-1|-1|-1|
1292|zzzyuan|4|0:13:37|0:08:37|1|-1|-1|-1|-1|-1|-1|
1293|li-_-il|4|0:13:41|0:13:41|0|-1|-1|-1|-1|-1|-1|
1294|ex7763|4|0:13:42|0:13:42|0|-1|-1|-1|-1|-1|-1|
1295|skylife12138|4|0:13:43|0:13:43|0|-1|-1|-1|-1|-1|-1|
1296|zxfchris|4|0:13:46|0:13:46|0|-1|-1|-1|-1|-1|-1|
1297|jungtae2|4|0:13:49|0:13:49|0|-1|-1|-1|-1|-1|-1|
1298|vraval48|4|0:13:51|0:13:51|0|-1|-1|-1|-1|-1|-1|
1299|huynhhuy88|4|0:13:51|0:13:51|0|-1|-1|-1|-1|-1|-1|
1300|vaibhav812|4|0:13:53|0:13:53|0|-1|-1|-1|-1|-1|-1|
1301|mzak|4|0:13:54|0:13:54|0|-1|-1|-1|-1|-1|-1|
1302|emli|4|0:13:54|0:13:54|0|-1|-1|-1|-1|-1|-1|
1303|jiancheng2|4|0:13:56|0:13:56|0|-1|-1|-1|-1|-1|-1|
1304|sunye_zju|4|0:13:56|0:08:56|1|-1|-1|-1|-1|-1|-1|
1305|Evilnearby|4|0:13:56|0:08:56|1|-1|-1|-1|-1|-1|-1|
1306|greeshma_swaminathan|4|0:13:57|0:13:57|0|-1|-1|-1|-1|-1|-1|
1307|anshulr1607|4|0:13:57|0:08:57|1|-1|-1|-1|-1|-1|-1|
1308|wu_lei|4|0:13:57|0:13:57|0|-1|-1|-1|-1|-1|-1|
1309|chog|4|0:13:58|0:13:58|0|-1|-1|-1|-1|-1|-1|
1310|ke-pan|4|0:14:00|0:14:00|0|-1|-1|-1|-1|-1|-1|
1311|wowo04|4|0:14:03|0:14:03|0|-1|-1|-1|-1|-1|-1|
1312|pavan5|4|0:14:05|0:14:05|0|-1|-1|-1|-1|-1|-1|
1313|_loio|4|0:14:06|0:09:06|1|-1|-1|-1|-1|-1|-1|
1314|Nimitz_007|4|0:14:08|0:09:08|1|-1|-1|-1|-1|-1|-1|
1315|KieranYe|4|0:14:10|0:09:10|1|-1|-1|-1|-1|-1|-1|
1316|NishitaShah|4|0:14:13|0:14:13|0|-1|-1|-1|-1|-1|-1|
1317|staringOrz|4|0:14:16|0:14:16|0|-1|-1|-1|-1|-1|-1|
1318|sainideepika|4|0:14:17|0:14:17|0|-1|-1|-1|-1|-1|-1|
1319|ColdGingerAle|4|0:14:18|0:09:18|1|-1|-1|-1|-1|-1|-1|
